claim_id,policy_start,incident_date,claim_amount,state,vehicle_type,incident_type,fact_of_loss,reported_by,policy_limit,insured_age,prior_claims_count,fraud_flag,severity_score
B1MW8XKHG,2021-10-20,2022-08-13,43752.91,FL,Van,Side-impact,V2 was behind V1 when it began backing up,insured,16644,48,2,1,0.81
42GXRL6FV,2022-01-01,2022-01-06,66951.62,OR,Coupe,Head-on Collision,V2 turned left and struck the side of V1,claimant,93342,42,0,0,0.92
DZL1UBUJO,2019-11-25,2020-06-02,4163.8,AL,Sedan,Side-impact,V2 was behind V1 when it began backing up,claimant,51603,18,1,0,0.49
HQCXP19Z0,2019-02-25,2019-06-23,13233.1,VI,Sedan,Head-on Collision,V2 turned left and struck the side of V1,claimant,98051,63,1,0,0.3
V0FJPSNNP,2019-06-16,2019-10-03,14603.29,VI,Sedan,Side-impact,V2 entered wrong lane and collided with V1,claimant,94053,37,5,0,0.52
PVQLY3IBD,2020-07-14,2021-02-15,6373.74,AL,Coupe,Weather Damage,V1 was missing after being parked overnight,insured,93082,71,4,0,0.75
YCIBB0TVV,2022-07-31,2022-08-23,8157.94,CT,SUV,Theft,V2 crossed centerline and hit V1 head-on,insured,100000,70,2,0,0.54
E4JJH1X8J,2020-02-06,2020-02-12,28788.05,AK,Sedan,Side-impact,V1 struck V2 while reversing from parking spot,claimant,19756,77,4,0,0.9
XCMNGNLNH,2018-12-28,2019-01-02,14647.23,KY,Sedan,Head-on Collision,V2 ran a stop sign and hit the side of V1,insured,21367,79,1,0,0.19
AHSMLP45C,2022-10-02,2023-03-31,12366.97,ND,Van,Rear-end Collision,V2 was behind V1 when it began backing up,claimant,30052,70,0,0,0.01
DGVXZA0CR,2020-01-27,2020-02-01,30303.21,AZ,SUV,Backing Collision,V2 rear-ended V1 while stopped at a red light,claimant,19612,60,0,0,0.01
8LE854MFU,2021-10-10,2021-10-15,33301.08,WA,Van,Side-impact,V2 turned left and struck the side of V1,claimant,87717,26,5,0,0.24
YHTPMW9MG,2019-12-07,2020-09-09,2043.75,CT,Coupe,Head-on Collision,V1 was missing after being parked overnight,insured,53317,43,2,0,0.51
QP8XT9GW5,2021-12-27,2022-01-01,10681.37,VT,Coupe,Rear-end Collision,V1 was reported stolen from insured’s driveway,insured,15000,36,3,0,0.54
0QHZFLPSQ,2021-01-04,2021-12-18,1002.52,GA,Truck,Weather Damage,V2 entered wrong lane and collided with V1,insured,53585,41,1,1,0.19
5CL21M8CC,2020-11-04,2021-07-29,16939.8,NE,Truck,Head-on Collision,V2 ran a stop sign and hit the side of V1,claimant,49699,65,0,0,0.18
8TZPH26MG,2020-03-16,2020-05-17,3444.28,AK,Coupe,Weather Damage,V1 struck V2 while reversing from parking spot,claimant,90907,31,2,0,0.16
LDEWSVSH4,2022-01-31,2022-10-11,1002.52,VI,Truck,Weather Damage,V1 was missing after being parked overnight,claimant,97915,80,0,1,0.01
EJSHK0FY6,2022-03-08,2022-05-25,32398.19,OR,Van,Head-on Collision,V2 turned left and struck the side of V1,claimant,28874,49,1,0,0.04
E98IFMY72,2022-05-03,2023-03-01,51170.56,KY,Sedan,Rear-end Collision,V1 was missing after being parked overnight,insured,16983,46,1,1,0.01
QF2KT9JJC,2018-05-04,2018-10-17,21164.86,UT,Sedan,Rear-end Collision,V2 entered wrong lane and collided with V1,claimant,100000,58,2,0,0.11
MH35WTCM2,2020-04-17,2020-04-22,2013.03,VT,Sedan,Theft,V2 rear-ended V1 while stopped at a red light,claimant,22416,61,4,0,0.78
TBQGLFU4L,2022-10-17,2023-01-26,28449.67,CO,SUV,Head-on Collision,V2 rear-ended V1 while stopped at a red light,insured,15000,24,3,0,0.19
I8ZSFH42F,2022-07-24,2023-03-29,12636.3,ID,Sedan,Side-impact,V2 rear-ended V1 while stopped at a red light,insured,96486,68,1,1,1.0
DHXS51HFB,2020-07-27,2021-01-07,64690.76,VT,Truck,Side-impact,V2 entered wrong lane and collided with V1,insured,15984,25,4,0,0.53
SZ91NOK9B,2022-06-27,2022-09-03,16391.49,OH,Van,Theft,V2 failed to stop and struck V1 from behind,claimant,96442,65,4,0,0.75
SQPX8I2TK,2021-09-27,2022-09-07,11173.62,CT,Coupe,Side-impact,V2 turned left and struck the side of V1,claimant,93379,58,5,0,0.71
WCB3GJWA4,2022-04-03,2023-01-29,67228.78,VI,SUV,Theft,V2 turned left and struck the side of V1,claimant,15000,37,1,0,0.62
B0IX2W9ZN,2021-10-28,2022-01-29,49398.25,IL,Van,Theft,V2 rear-ended V1 while stopped at a red light,claimant,18407,59,5,1,0.75
NNIM02XI8,2021-03-26,2021-10-21,25437.99,VT,SUV,Backing Collision,V1 struck V2 while reversing from parking spot,insured,15000,58,3,0,0.53
8UTQE9AHG,2018-11-01,2019-09-08,3788.17,NV,Sedan,Backing Collision,V2 rear-ended V1 while stopped at a red light,claimant,96447,57,4,0,0.74
N2PMUVANX,2019-11-22,2020-02-25,27380.47,CO,Van,Theft,V1 was missing after being parked overnight,claimant,44545,57,0,1,0.2
AHDQL5DLL,2019-06-21,2019-06-29,8232.49,AS,Truck,Rear-end Collision,V1 was missing after being parked overnight,insured,92193,42,5,0,0.01
5P8G8OEF2,2018-12-18,2018-12-23,34832.78,NV,Truck,Theft,V2 crossed centerline and hit V1 head-on,claimant,23363,74,5,0,0.91
8TP0RGIDD,2021-05-12,2022-01-13,33318.78,AK,Sedan,Side-impact,V2 turned left and struck the side of V1,claimant,15000,67,2,0,0.39
VZZ1869G4,2018-01-10,2018-08-27,56514.02,MT,Van,Head-on Collision,V2 failed to stop and struck V1 from behind,insured,15000,33,3,0,0.46
92CHS7SSS,2021-05-05,2021-06-18,71557.73,AS,Sedan,Theft,Hailstorm caused significant roof and hood damage to V1,claimant,94110,78,0,0,0.76
3RQCBUBV8,2019-07-24,2019-07-29,9065.8,AZ,Truck,Backing Collision,V1 struck V2 while reversing from parking spot,claimant,56348,80,4,1,0.14
X1A7W9NRD,2020-04-22,2020-05-03,8757.73,VI,Van,Head-on Collision,V2 ran a stop sign and hit the side of V1,claimant,46938,57,3,0,0.06
VP5TUZ69C,2022-10-25,2023-07-18,25546.17,CT,Coupe,Theft,V2 rear-ended V1 while stopped at a red light,claimant,97818,34,5,0,0.58
TFAD6I8P2,2020-08-15,2021-06-16,1002.52,WA,Coupe,Rear-end Collision,Hailstorm caused significant roof and hood damage to V1,insured,100000,35,0,1,1.0
8BT7IRV1Q,2021-06-19,2022-04-04,11590.18,VI,Sedan,Rear-end Collision,V2 was behind V1 when it began backing up,claimant,15000,21,2,0,0.01
YXW0CMSWG,2019-05-04,2020-01-19,6081.32,MT,Van,Backing Collision,V2 was behind V1 when it began backing up,insured,16930,18,4,1,0.29
LKSSSTQIG,2018-07-18,2018-09-01,5914.53,OR,Van,Theft,V1 was reported stolen from insured’s driveway,insured,90510,18,1,1,0.59
R5ITQ58G1,2020-08-14,2021-05-24,60828.17,FL,Truck,Head-on Collision,V1 was damaged by falling tree during storm,insured,17467,80,0,0,0.01
1FH9W7DUP,2020-05-16,2020-05-21,1002.52,FL,Truck,Head-on Collision,V2 entered wrong lane and collided with V1,insured,89963,52,5,0,0.03
24SZGE5IN,2020-05-11,2020-07-03,1002.52,NE,Coupe,Backing Collision,V2 failed to stop and struck V1 from behind,insured,23503,78,1,0,0.48
PSQGNVQGU,2021-03-08,2022-01-30,28539.71,ND,SUV,Rear-end Collision,V2 ran a stop sign and hit the side of V1,insured,52696,45,5,0,0.53
F1SOYXYUA,2018-07-14,2018-10-19,1002.52,FL,Van,Head-on Collision,V1 was damaged by falling tree during storm,insured,92340,80,1,1,0.24
C06ISAG8U,2021-08-26,2021-11-08,13177.17,AK,Sedan,Theft,V1 was damaged by falling tree during storm,claimant,15000,77,1,1,0.76
6WK0HGQ32,2022-03-14,2022-03-19,1002.52,MH,SUV,Side-impact,V2 ran a stop sign and hit the side of V1,claimant,15000,29,4,0,0.19
MUZ20BH2F,2019-09-24,2020-08-02,37311.89,CT,Coupe,Weather Damage,V1 was missing after being parked overnight,insured,100000,30,1,0,0.73
CFHVY4BZ2,2019-05-03,2020-02-11,34912.44,DC,Coupe,Side-impact,V2 rear-ended V1 while stopped at a red light,claimant,22290,27,0,1,0.9
T391DNUN3,2022-05-29,2022-06-03,79720.08,SC,Coupe,Theft,V1 struck V2 while reversing from parking spot,claimant,17867,24,0,1,0.54
9IV3EB9G1,2020-11-08,2020-11-13,1827.81,ND,Truck,Head-on Collision,V2 was behind V1 when it began backing up,claimant,23193,75,2,1,0.01
XH8FTUZDX,2021-03-28,2021-04-02,3563.92,AK,Sedan,Head-on Collision,V2 ran a stop sign and hit the side of V1,claimant,15000,60,1,0,0.33
FKE78MZKT,2019-06-13,2020-05-08,51643.0,IL,Truck,Side-impact,V1 was reported stolen from insured’s driveway,insured,24752,54,0,1,1.0
OY211MVZH,2020-11-02,2021-08-21,8067.82,CO,Van,Side-impact,Hailstorm caused significant roof and hood damage to V1,insured,90412,19,3,0,0.83
H4KIWRIQR,2022-12-27,2023-01-01,34526.53,MT,Van,Weather Damage,V2 failed to stop and struck V1 from behind,insured,22541,49,2,0,0.27
PWFHFVVNK,2022-12-25,2023-01-28,5823.11,NV,SUV,Backing Collision,V2 crossed centerline and hit V1 head-on,claimant,15000,69,4,0,0.15
ICP2F8QA1,2020-09-29,2021-02-05,69312.63,AK,Coupe,Side-impact,V1 was missing after being parked overnight,claimant,15000,30,1,0,1.0
RPM8UH17J,2019-12-24,2020-09-09,4190.47,AL,Sedan,Backing Collision,V2 entered wrong lane and collided with V1,insured,51976,33,0,0,0.76
D3LB4PFOT,2019-12-13,2020-05-04,2780.2,AK,Truck,Rear-end Collision,V2 entered wrong lane and collided with V1,claimant,29464,46,0,0,0.42
7YEPFX0R9,2022-07-24,2022-12-16,34497.16,UT,Truck,Rear-end Collision,V1 was damaged by falling tree during storm,claimant,29378,36,3,0,0.01
9LCQ3R98E,2021-03-14,2021-06-30,51456.18,MH,Coupe,Side-impact,V1 was reported stolen from insured’s driveway,claimant,99244,36,5,1,0.79
EZDMSRQCO,2022-05-15,2023-03-20,1002.52,NV,Coupe,Backing Collision,V2 was behind V1 when it began backing up,claimant,93825,18,3,0,0.11
5RX4Q45NX,2021-01-07,2021-11-05,1002.52,UT,SUV,Side-impact,Hailstorm caused significant roof and hood damage to V1,claimant,50423,18,1,0,0.37
2WB04W0MM,2018-04-20,2018-06-09,1002.52,OR,Van,Head-on Collision,V2 rear-ended V1 while stopped at a red light,insured,94827,31,0,1,0.23
KI7TFPKL2,2018-12-06,2019-04-16,2334.61,WA,Truck,Weather Damage,V2 entered wrong lane and collided with V1,claimant,19376,62,0,0,0.5
72U8F7LDK,2020-01-13,2020-05-18,15910.13,FL,Van,Backing Collision,V2 rear-ended V1 while stopped at a red light,insured,50364,77,5,0,0.18
NJ453RM2N,2021-05-06,2021-05-13,1002.52,CO,Sedan,Theft,V1 was reported stolen from insured’s driveway,claimant,100000,36,2,0,0.46
HU6F8PVMP,2020-08-18,2021-01-20,14739.32,KY,Coupe,Side-impact,V1 was reported stolen from insured’s driveway,insured,48533,61,5,0,0.1
NEV8PHALJ,2022-06-12,2022-07-29,34461.14,CO,Van,Head-on Collision,V2 was behind V1 when it began backing up,claimant,24759,77,4,0,0.5
8HO18UR92,2019-03-29,2020-01-13,1581.06,NY,SUV,Side-impact,V2 rear-ended V1 while stopped at a red light,claimant,49255,55,5,0,0.41
RAU6079PT,2021-05-15,2022-01-12,53229.45,NY,SUV,Head-on Collision,V2 rear-ended V1 while stopped at a red light,claimant,15000,67,1,1,0.59
H1Y0JUPR0,2018-07-01,2018-08-29,19709.89,OH,Van,Weather Damage,V1 was missing after being parked overnight,insured,31730,78,2,0,0.71
P40469KB1,2020-09-06,2021-07-31,13414.59,FL,Sedan,Rear-end Collision,V2 failed to stop and struck V1 from behind,claimant,29097,23,5,0,0.93
ZM9Y21PZ2,2019-10-02,2020-07-06,20926.04,AL,Sedan,Rear-end Collision,V1 was damaged by falling tree during storm,claimant,99363,39,4,0,0.02
QRUTUH3PQ,2020-04-14,2021-02-15,1002.52,AK,Truck,Head-on Collision,V2 turned left and struck the side of V1,insured,15000,26,1,0,0.71
PQGWAI4EI,2022-07-12,2023-05-26,3159.32,ID,Coupe,Side-impact,V2 rear-ended V1 while stopped at a red light,insured,15000,70,5,0,0.41
BB825LC1E,2021-11-09,2022-03-24,5833.67,TX,Sedan,Rear-end Collision,V2 turned left and struck the side of V1,insured,90575,37,5,1,0.73
74L9ABQ5K,2022-02-15,2022-02-20,55203.24,AS,Truck,Backing Collision,V2 turned left and struck the side of V1,insured,16731,65,1,0,0.63
FFKBOV8XA,2019-01-26,2019-04-03,16398.58,AS,Sedan,Backing Collision,V2 rear-ended V1 while stopped at a red light,claimant,100000,80,0,0,0.28
XCFHCOUGS,2020-03-17,2020-12-10,6575.26,ND,Van,Backing Collision,V2 failed to stop and struck V1 from behind,claimant,49368,18,3,0,0.66
OULMN3FA4,2019-10-09,2019-10-14,23725.21,IA,Van,Head-on Collision,V2 failed to stop and struck V1 from behind,claimant,97706,47,1,0,0.34
T7QNVZ832,2022-12-26,2023-09-09,28308.83,UT,Truck,Rear-end Collision,Hailstorm caused significant roof and hood damage to V1,claimant,100000,54,1,0,0.01
8AB5KQ0K1,2021-08-17,2022-05-17,31332.12,CT,SUV,Theft,V2 rear-ended V1 while stopped at a red light,claimant,93960,70,1,1,0.63
BDNK6S6S5,2022-08-30,2023-07-25,1768.32,FL,Sedan,Weather Damage,V2 was behind V1 when it began backing up,claimant,94492,25,5,1,0.7
CG01XGQL1,2020-12-21,2021-07-06,11097.58,NV,Coupe,Backing Collision,V2 entered wrong lane and collided with V1,claimant,92912,37,3,0,0.18
6XJPUB9MP,2019-08-02,2019-10-05,15323.99,AK,Coupe,Backing Collision,V2 ran a stop sign and hit the side of V1,claimant,15000,43,1,0,0.33
GDGMLEQWS,2020-03-10,2021-01-18,4114.06,VT,Truck,Backing Collision,V1 struck V2 while reversing from parking spot,insured,48828,80,0,0,0.85
OQX5G94ZU,2022-12-30,2023-01-04,20767.42,VT,SUV,Weather Damage,V2 crossed centerline and hit V1 head-on,claimant,18049,65,5,0,0.87
TZT2T83QR,2019-09-06,2020-05-11,52340.55,IN,Coupe,Theft,V1 was missing after being parked overnight,claimant,46541,22,2,0,0.28
UR6M7V0QX,2020-06-28,2020-12-16,36150.67,PA,SUV,Rear-end Collision,Hailstorm caused significant roof and hood damage to V1,claimant,30953,19,5,0,0.09
TIWRZV3U2,2021-03-14,2021-06-20,66492.45,VI,SUV,Theft,V1 was missing after being parked overnight,insured,98303,72,3,1,0.59
GDKBX3594,2018-04-06,2018-11-09,6742.27,AK,Sedan,Rear-end Collision,V1 was reported stolen from insured’s driveway,claimant,100000,75,1,0,0.14
3YXIOVLAE,2020-04-29,2021-01-26,5301.52,AZ,SUV,Rear-end Collision,V2 was behind V1 when it began backing up,claimant,99005,57,1,1,0.56
SIPEC45JY,2020-08-16,2021-04-24,14186.05,AZ,SUV,Head-on Collision,V1 was reported stolen from insured’s driveway,claimant,15000,41,4,0,0.55
E3ILYCAY4,2021-05-01,2021-05-06,18413.6,IL,Coupe,Backing Collision,V2 entered wrong lane and collided with V1,insured,96188,61,1,0,0.6
LUOQ2OITD,2021-04-02,2021-05-06,50639.65,UT,Van,Rear-end Collision,V2 failed to stop and struck V1 from behind,claimant,18193,26,5,0,0.01
KLZ4785TY,2022-07-20,2023-05-18,35760.35,KY,Van,Head-on Collision,V2 rear-ended V1 while stopped at a red light,insured,20954,78,2,0,0.75
18JI2DBZ5,2021-10-17,2022-03-30,24959.11,CO,Truck,Theft,V1 struck V2 while reversing from parking spot,claimant,55569,50,3,0,0.02
WB8H7CYQB,2019-09-07,2020-08-05,18587.47,CT,SUV,Side-impact,V2 rear-ended V1 while stopped at a red light,claimant,48382,71,1,0,0.01
WK2NKIT6D,2021-04-26,2021-11-19,1002.52,WV,Van,Head-on Collision,V1 was missing after being parked overnight,claimant,44252,35,5,0,0.59
5N9LIK94Z,2021-03-07,2021-12-23,26243.35,WV,Van,Rear-end Collision,V1 struck V2 while reversing from parking spot,insured,100000,68,1,1,1.0
LVFJDS8YV,2018-08-17,2018-08-22,31486.53,NE,Coupe,Head-on Collision,V2 turned left and struck the side of V1,insured,100000,78,3,1,0.58
7862P6K5A,2019-07-04,2019-09-02,19896.92,FL,Coupe,Backing Collision,V1 was damaged by falling tree during storm,claimant,100000,46,0,0,0.51
SZ6E3TFSK,2021-05-19,2021-05-24,9918.2,VI,Truck,Theft,V2 rear-ended V1 while stopped at a red light,insured,100000,37,1,1,0.54
2GI57WXLW,2018-10-05,2019-05-29,1002.52,IL,SUV,Side-impact,V2 ran a stop sign and hit the side of V1,insured,24603,72,2,0,0.79
XD8J6BS75,2018-09-29,2018-11-14,23024.22,MT,Sedan,Side-impact,V2 rear-ended V1 while stopped at a red light,claimant,94663,75,2,1,0.56
1B1ARKZ3U,2018-01-05,2018-08-28,46064.1,IL,SUV,Theft,V2 rear-ended V1 while stopped at a red light,claimant,94408,68,0,0,0.73
C8BXD14Y0,2022-10-11,2023-09-04,4314.84,MH,Coupe,Head-on Collision,V2 failed to stop and struck V1 from behind,claimant,24229,31,1,0,0.96
FS5BM0K5Z,2018-10-10,2019-10-10,99998.9,AS,Coupe,Weather Damage,V2 turned left and struck the side of V1,insured,92022,42,5,0,0.54
XX0UX8YA0,2020-12-02,2021-06-26,4826.65,OH,Coupe,Theft,V1 was missing after being parked overnight,claimant,44497,42,1,0,0.32
W03BKFD47,2020-02-26,2020-07-18,8150.05,ND,SUV,Weather Damage,V2 was behind V1 when it began backing up,claimant,15000,38,5,0,0.45
LCFVWUY6N,2021-07-15,2021-09-20,10808.21,IN,Sedan,Rear-end Collision,V2 rear-ended V1 while stopped at a red light,claimant,100000,50,4,0,0.01
JYPTN6V4J,2019-01-15,2019-09-02,40573.67,FL,Coupe,Weather Damage,V2 failed to stop and struck V1 from behind,insured,30054,80,5,0,0.61
EN6ZEETO2,2021-07-01,2022-03-25,6320.69,AS,Van,Rear-end Collision,V1 was reported stolen from insured’s driveway,insured,93335,69,3,1,0.01
ZLUABWHN8,2018-03-08,2019-03-08,35021.9,NV,Sedan,Backing Collision,V1 was reported stolen from insured’s driveway,insured,93286,52,0,0,0.01
KDHJEDIND,2018-03-07,2018-03-12,1002.52,UT,SUV,Backing Collision,V2 rear-ended V1 while stopped at a red light,claimant,99107,74,1,0,0.46
YZLBP8EGX,2018-09-30,2019-09-30,8030.1,VT,Sedan,Backing Collision,V1 was damaged by falling tree during storm,insured,50585,34,1,0,0.07
SQVDPF73A,2022-08-03,2023-03-04,3644.77,AL,SUV,Head-on Collision,V2 rear-ended V1 while stopped at a red light,claimant,90382,64,5,0,0.84
YI3LP9Q7N,2021-10-26,2022-08-12,23088.26,FL,Sedan,Head-on Collision,V2 was behind V1 when it began backing up,insured,100000,42,1,1,0.21
FVB3EVCVP,2019-09-10,2019-09-17,11513.42,CT,Sedan,Weather Damage,Hailstorm caused significant roof and hood damage to V1,insured,44133,66,5,0,0.59
6TFIQ84AG,2020-09-02,2021-07-05,5891.19,IA,SUV,Side-impact,V1 was missing after being parked overnight,insured,48254,80,5,1,0.68
K1B4BQKA4,2021-11-16,2022-08-19,1002.52,MT,SUV,Rear-end Collision,Hailstorm caused significant roof and hood damage to V1,claimant,15000,25,5,0,0.24
UNNGO4JH7,2019-05-14,2020-01-13,44572.87,SD,Truck,Rear-end Collision,V2 failed to stop and struck V1 from behind,insured,95676,29,5,0,0.52
847MS2PSR,2021-12-23,2022-01-22,7638.36,CO,Truck,Side-impact,Hailstorm caused significant roof and hood damage to V1,claimant,97860,63,1,0,0.41
I8RP4KGLV,2020-08-12,2021-06-30,63622.12,IN,Truck,Side-impact,V2 turned left and struck the side of V1,claimant,24016,63,5,0,0.4
RSP2EC4MN,2020-05-30,2021-04-07,12930.88,AK,Coupe,Head-on Collision,V2 was behind V1 when it began backing up,insured,17685,65,1,0,0.01
FENS98GHC,2022-12-15,2023-10-19,68396.02,NE,Van,Rear-end Collision,V1 was reported stolen from insured’s driveway,insured,19290,61,0,0,0.91
9329P6X7Z,2021-12-15,2022-04-18,88871.51,KY,Truck,Rear-end Collision,V1 was missing after being parked overnight,claimant,100000,52,5,1,0.01
26ER86121,2020-07-11,2021-06-27,20859.32,WV,Truck,Side-impact,V1 was reported stolen from insured’s driveway,insured,97204,68,2,0,0.68
GZIDG9265,2019-07-01,2019-12-12,1002.52,MT,Truck,Head-on Collision,V2 was behind V1 when it began backing up,claimant,51929,69,1,0,0.42
W2ECWZ5HD,2022-01-18,2022-08-28,41494.1,NV,SUV,Weather Damage,V2 was behind V1 when it began backing up,insured,15000,18,0,0,0.92
5KNKOLPDV,2018-05-06,2018-05-11,9454.38,SC,Van,Backing Collision,V1 struck V2 while reversing from parking spot,insured,15000,80,1,0,0.36
QD7IX5NX6,2022-05-22,2023-01-07,15522.11,NY,Truck,Weather Damage,V1 was reported stolen from insured’s driveway,insured,22731,75,4,0,0.7
E7G1LUQFG,2019-10-25,2020-03-08,21063.64,CT,SUV,Backing Collision,V2 rear-ended V1 while stopped at a red light,claimant,21576,80,2,0,0.63
CIZHD8KL6,2021-02-09,2021-03-14,1002.52,IA,Coupe,Head-on Collision,V1 was missing after being parked overnight,claimant,22458,66,1,1,0.53
T6RXDGNRI,2021-08-15,2021-12-05,8490.19,IN,Sedan,Weather Damage,V2 ran a stop sign and hit the side of V1,insured,99550,80,3,0,0.63
AHJ8NK1GB,2018-04-29,2018-10-16,1045.77,IL,Sedan,Side-impact,V1 was reported stolen from insured’s driveway,claimant,17278,80,5,0,0.4
RV4CKRN83,2021-09-09,2021-09-14,12645.25,NV,Van,Theft,V2 ran a stop sign and hit the side of V1,insured,16236,62,5,0,0.6
ONB4RB042,2019-03-04,2019-11-28,7365.78,CO,Sedan,Rear-end Collision,V1 was missing after being parked overnight,insured,21084,80,5,0,0.82
OGJITXJ8L,2021-03-08,2021-04-23,23243.56,IL,Van,Head-on Collision,V2 failed to stop and struck V1 from behind,insured,28455,80,2,0,0.48
DU1YV3VEC,2021-06-10,2021-09-10,11206.1,AS,Coupe,Theft,V2 turned left and struck the side of V1,insured,22916,46,1,0,0.28
O9DCG5625,2018-11-23,2019-03-31,15289.97,PA,SUV,Rear-end Collision,V2 rear-ended V1 while stopped at a red light,claimant,90668,58,3,0,1.0
DTO8AUBY5,2020-05-07,2021-05-07,9340.66,GA,Truck,Backing Collision,V1 was missing after being parked overnight,insured,96181,80,5,0,0.75
PDDEEU2QJ,2020-03-07,2020-03-12,10080.02,DC,SUV,Side-impact,V1 was missing after being parked overnight,claimant,18619,47,3,0,0.53
W4IDNE1G3,2022-06-16,2022-12-30,18440.11,IN,Sedan,Side-impact,V2 turned left and struck the side of V1,claimant,29934,19,0,0,0.38
PEUOH1BBP,2019-04-17,2019-04-22,4560.41,FL,Van,Head-on Collision,V2 failed to stop and struck V1 from behind,insured,100000,79,5,0,0.08
X8XFI2A2N,2019-03-29,2019-12-06,42984.63,FL,Coupe,Side-impact,V2 was behind V1 when it began backing up,claimant,100000,28,3,0,0.47
KTT7MUX7D,2022-08-25,2022-09-25,7921.04,IN,Sedan,Head-on Collision,V2 was behind V1 when it began backing up,insured,89742,28,1,0,0.21
P4TVC0UYT,2021-12-25,2022-12-24,14668.74,WV,SUV,Side-impact,V2 entered wrong lane and collided with V1,insured,18561,57,1,0,0.22
